step,b0_x,b0_y,b0_z,b1_x,b1_y,b1_z,b2_x,b2_y,b2_z,b3_x,b3_y,b3_z,b4_x,b4_y,b4_z,b5_x,b5_y,b5_z,b6_x,b6_y,b6_z,b7_x,b7_y,b7_z,b8_x,b8_y,b8_z,b9_x,b9_y,b9_z,b10_x,b10_y,b10_z,b11_x,b11_y,b11_z
516,7.12255669,-2.41900778,-357.49115,6.59460163,-2.29698324,-357.503418,6.50208616,-2.57069135,-357.929779,6.43985844,-2.79714012,-358.362305,6.15098524,-2.53171659,-358.500458,5.60373211,-2.3019495,-358.499023,5.11441994,-2.40949917,-358.165161,4.92138815,-2.13299298,-358.159149,4.80690861,-1.70394886,-358.157928,5.02607536,-1.68707693,-358.06842,5.38008451,-2.11921096,-358.193878,5.48023939,-2.27793646,-357.734161
517,7.13266611,-2.42207003,-358.904114,6.6038475,-2.30122685,-358.920563,6.51165628,-2.57273364,-359.350769,6.44724846,-2.79877806,-359.781738,6.15174818,-2.53316021,-359.916229,5.60247517,-2.3081131,-359.911804,5.1157093,-2.41694379,-359.575867,4.92906094,-2.13879681,-359.56665,4.8167305,-1.7083869,-359.562836,5.03455305,-1.69101334,-359.476227,5.38761902,-2.12417197,-359.602112,5.48594713,-2.28393459,-359.145508
518,7.14271975,-2.4251442,-360.319824,6.61307287,-2.30549622,-360.340485,6.52120352,-2.57472587,-360.774475,6.45461988,-2.8003602,-361.203918,6.152493,-2.53462291,-361.334656,5.60125923,-2.31429362,-361.327271,5.11703205,-2.42438459,-360.989288,4.93675709,-2.14461946,-360.976898,4.82656813,-1.71282494,-360.97049,5.04300451,-1.69498026,-360.88678,5.39515018,-2.12911367,-361.013031,5.49166346,-2.28992939,-360.559601
519,7.15271807,-2.42823029,-361.738281,6.62227774,-2.30979109,-361.763153,6.530725,-2.57666826,-362.200928,6.46197176,-2.80188608,-362.628845,6.15322208,-2.53610516,-362.755768,5.60008526,-2.32049108,-362.745422,5.11838865,-2.43182111,-362.405426,4.94447613,-2.1504612,-362.389893,4.83642149,-1.71726298,-362.380859,5.05142879,-1.69897771,-362.300079,5.40267897,-2.13403606,-362.426636,5.49738884,-2.29592109,-361.97641
520,7.1626606,-2.4313283,-363.159485,6.63146162,-2.31411147,-363.188599,6.54022074,-2.57856059,-363.630127,6.46930361,-2.80335498,-364.056549,6.15393686,-2.53760839,-364.179535,5.59895515,-2.32670522,-364.16626,5.11977959,-2.4392519,-363.82428,4.95221758,-2.15632224,-363.805664,4.84628963,-1.72170174,-363.793945,5.05982542,-1.70300579,-363.716125,5.41020536,-2.1389389,-363.842926,5.50312281,-2.30190921,-363.395966
521,7.17254686,-2.43443871,-364.583435,6.64062452,-2.31845784,-364.616821,6.54968977,-2.58040333,-365.062073,6.47661352,-2.8047657,-365.487,6.15463972,-2.53913331,-365.605988,5.59786892,-2.33293605,-365.589813,5.12120533,-2.44667745,-365.24588,4.95998049,-2.16220188,-365.224152,4.85617208,-1.72614074,-365.209778,5.06819439,-1.70706534,-365.134918,5.41772938,-2.14382195,-365.261902,5.50886583,-2.30789399,-364.818237
522,7.18237591,-2.43756175,-366.010101,6.64976645,-2.3228302,-366.047821,6.55912971,-2.58219647,-366.496765,6.48390055,-2.80611873,-366.920197,6.15533257,-2.54068017,-367.035095,5.59682846,-2.33918262,-367.016052,5.12266636,-2.45409703,-366.670197,4.96776485,-2.16810107,-366.645416,4.86606884,-1.73058057,-366.628326,5.07653475,-1.71115637,-366.556427,5.42525101,-2.14868522,-366.683563,5.51461792,-2.31387496,-366.243256
523,7.19214773,-2.44069743,-367.439514,6.65888691,-2.32722855,-367.481567,6.56854153,-2.58394003,-367.934204,6.49116421,-2.80741215,-368.35614,6.15601683,-2.54225039,-368.466858,5.59583378,-2.34544563,-368.444977,5.12416315,-2.46151066,-368.097229,4.9755702,-2.1740191,-368.069427,4.87597942,-1.735021,-368.049622,5.0848465,-1.71527922,-367.980682,5.43277073,-2.15352869,-368.10791,5.52038002,-2.31985211,-367.67099
524,7.20186138,-2.44384646,-368.871674,6.66798592,-2.33165312,-368.918091,6.57792377,-2.58563423,-369.37439,6.49840307,-2.80864573,-369.79483,6.15669441,-2.54384494,-369.901306,5.59488678,-2.35172439,-369.876587,5.12569571,-2.46891713,-369.526978,4.98339558,-2.17995477,-369.496185,4.8859024,-1.7394619,-369.473633,5.09312868,-1.7194345,-369.407684,5.4402895,-2.15835285,-369.534973,5.52615213,-2.32582569,-369.10144
525,7.21151638,-2.44700885,-370.30658,6.67706299,-2.33610392,-370.357391,6.58727598,-2.58727884,-370.817291,6.50561619,-2.80981874,-371.236267,6.15736771,-2.54546428,-371.338409,5.59398842,-2.3580184,-371.310913,5.1272645,-2.47631574,-370.959473,4.9912405,-2.18591022,-370.925659,4.89583826,-1.74390495,-370.900391,5.1013813,-1.72362196,-370.837433,5.44780636,-2.16315651,-370.964691,5.53193378,-2.33179522,-370.534637
526,7.22111273,-2.45018411,-371.744232,6.68611765,-2.34058046,-371.799469,6.59659672,-2.58887458,-372.262939,6.5128026,-2.81093049,-372.68045,6.15803719,-2.5471096,-372.778198,5.59313869,-2.36432815,-372.747925,5.12887049,-2.4837079,-372.394684,4.99910545,-2.19188356,-372.35791,4.90578651,-1.748348,-372.329865,5.1096034,-1.72784233,-372.269928,5.45532227,-2.16794062,-372.397095,5.53772593,-2.33776069,-371.970551
527,7.23064995,-2.45337272,-373.184631,6.69515038,-2.34508348,-373.244324,6.60588408,-2.5904212,-373.711334,6.51995993,-2.81198025,-374.12738,6.15870619,-2.54878116,-374.220642,5.59233856,-2.37065363,-374.187653,5.13051414,-2.49109197,-373.832611,5.00698948,-2.19787455,-373.792877,4.91574621,-1.75279176,-373.762085,5.11779499,-1.73209584,-373.70517,5.4628377,-2.17270541,-373.832214,5.54352856,-2.34372187,-373.40921
528,7.24012709,-2.45657492,-374.627777,6.70416021,-2.34961247,-374.691925,6.61513901,-2.59191918,-375.162445,6.52708864,-2.81296754,-375.577057,6.15937519,-2.55048037,-375.665771,5.59158897,-2.37699437,-375.630066,5.13219643,-2.49846745,-375.273254,5.01489305,-2.2038846,-375.230621,4.92571735,-1.75723732,-375.197021,5.1259551,-1.73638225,-375.143158,5.4703517,-2.17745018,-375.27002,5.54934216,-2.34967852,-374.850586
529,7.24954414,-2.45979095,-376.073669,6.71314764,-2.3541677,-376.142303,6.62435913,-2.59336853,-376.616302,6.53418636,-2.81389141,-377.02948,6.16004658,-2.55220747,-377.113556,5.59089136,-2.38335013,-377.075195,5.13391733,-2.50583482,-376.716614,5.02281475,-2.20991302,-376.671112,4.93569899,-1.7616843,-376.634705,5.13408422,-1.74070179,-376.583862,5.47786474,-2.18217516,-376.71051,5.55516624,-2.35563064,-376.294708
530,7.25890064,-2.4630208,-377.522339,6.72211218,-2.35874915,-377.595459,6.63354397,-2.59476972,-378.072906,6.54125214,-2.81475139,-378.484619,6.16072321,-2.55396318,-378.563995,5.5902462,-2.38972092,-378.52301,5.13567734,-2.51319194,-378.16272,5.03075457,-2.21595979,-378.114319,4.94569111,-1.76613379,-378.075104,5.1421814,-1.74505484,-378.027313,5.48537731,-2.18688011,-378.153687,5.56100178,-2.36157823,-377.741547
531,7.26819563,-2.46626449,-378.973755,6.73105335,-2.36335659,-379.051392,6.64269257,-2.59612274,-379.532227,6.54828453,-2.81554651,-379.942505,6.16140556,-2.5557487,-380.01712,5.58965397,-2.39610672,-379.973541,5.1374774,-2.52054024,-379.611542,5.0387125,-2.22202444,-379.560272,4.95569277,-1.77058446,-379.51825,5.15024614,-1.7494415,-379.473511,5.4928894,-2.19156551,-379.599548,5.56684875,-2.36752105,-379.191132
532,7.27742958,-2.46952224,-380.427917,6.73997116,-2.36799026,-380.510101,6.65180397,-2.59742808,-380.994293,6.55528259,-2.81627655,-381.403137,6.16209555,-2.55756426,-381.4729,5.58911562,-2.40250707,-381.426758,5.13931799,-2.52787876,-381.06308,5.04668856,-2.22810698,-381.008972,4.96570349,-1.77503693,-380.964111,5.15827799,-1.7538619,-380.922424,5.5004015,-2.19623137,-381.048096,5.57270718,-2.37345934,-380.643433
533,7.28660154,-2.47279406,-381.884827,6.74886513,-2.37264991,-381.971588,6.66087723,-2.59868574,-382.459076,6.56224489,-2.81694078,-382.866516,6.16279554,-2.55941105,-382.931366,5.58863211,-2.4089222,-382.88266,5.14119959,-2.53520703,-382.517365,5.05468225,-2.23420691,-382.460419,4.97572327,-1.77949119,-382.41272,5.16627693,-1.7583164,-382.374084,5.50791359,-2.20087767,-382.499329,5.57857752,-2.37939286,-382.09848
534,7.29571056,-2.47608018,-383.344482,6.75773525,-2.37733531,-383.435852,6.66991186,-2.59989643,-383.926575,6.56916952,-2.81753802,-384.332642,6.16350698,-2.56128907,-384.392487,5.58820534,-2.41535139,-384.341278,5.14312267,-2.5425241,-383.974365,5.06269264,-2.2403245,-383.914612,4.98575068,-1.78394806,-383.864044,5.1742425,-1.76280499,-383.828491,5.51542616,-2.20550466,-383.953247,5.58445978,-2.38532162,-383.556244
535,7.30475712,-2.47938037,-384.806885,6.76658058,-2.38204646,-384.902893,6.67890644,-2.60106039,-385.39682,6.57605553,-2.81806755,-385.801514,6.1642313,-2.56319952,-385.856293,5.58783531,-2.42179513,-385.802612,5.1450882,-2.54982996,-385.434082,5.07071972,-2.24645901,-385.371552,4.99578571,-1.78840697,-385.318115,5.18217373,-1.7673279,-385.285614,5.52293921,-2.21011305,-385.409882,5.59035492,-2.3912456,-385.016754
536,7.31373978,-2.48269534,-386.272064,6.77540159,-2.38678336,-386.372711,6.68786001,-2.60217786,-386.869781,6.58290148,-2.81852913,-387.273102,6.16497087,-2.56514263,-387.322784,5.58752298,-2.42825294,-387.266632,5.14709663,-2.5571239,-386.896515,5.07876348,-2.25261092,-386.831238,5.00582743,-1.79286861,-386.774902,5.19007063,-1.77188528,-386.745483,5.53045321,-2.21470213,-386.869202,5.59626245,-2.39716482,-386.47998
537,7.32265902,-2.48602438,-387.73999,6.78419781,-2.39154601,-387.845306,6.69677114,-2.60324955,-388.345459,6.58970547,-2.81892228,-388.747437,6.16572762,-2.56711888,-388.791931,5.58726931,-2.43472528,-388.733368,5.14914846,-2.56440592,-388.361694,5.08682346,-2.25877976,-388.293671,5.01587582,-1.79733312,-388.234436,5.1979332,-1.7764771,-388.208069,5.53796768,-2.2192719,-388.331207,5.60218334,-2.40307903,-387.945953
538,7.33151388,-2.48936844,-389.210663,6.79296923,-2.39633417,-389.320679,6.70563936,-2.60427547,-389.823883,6.59646606,-2.81924629,-390.224518,6.16650295,-2.56912899,-390.263763,5.58707523,-2.44121122,-390.20282,5.15124464,-2.57167602,-389.82959,5.09489918,-2.26496458,-389.75882,5.02592993,-1.80180001,-389.696716,5.20576143,-1.78110361,-389.673401,5.54548311,-2.22382379,-389.795898,5.60811758,-2.40898848,-389.414642
539,7.3403039,-2.49272728,-390.684082,6.80171537,-2.40114784,-390.798828,6.71446371,-2.60525632,-391.305023,6.60318184,-2.81949997,-391.704315,6.16729879,-2.57117343,-391.738251,5.58694124,-2.44771147,-391.674988,5.15338612,-2.578933,-391.300201,5.1029911,-2.27116537,-391.226715,5.03598881,-1.80626953,-391.161713,5.21355391,-1.78576517,-391.141479,5.55299997,-2.22835755,-391.263306,5.61406565,-2.41489315,-390.886078
540,7.34902859,-2.4961009,-392.160278,6.81043577,-2.40598679,-392.279755,6.72324419,-2.60619235,-392.788879,6.60985184,-2.81968331,-393.186859,6.16811609,-2.57325268,-393.215424,5.58686829,-2.45422578,-393.149841,5.15557289,-2.58617687,-392.77356,5.11109924,-2.27738237,-392.697357,5.04605246,-1.81074238,-392.629456,5.22131109,-1.79046118,-392.612274,5.56051779,-2.23287296,-392.733398,5.62002707,-2.42079282,-392.360229
541,7.35768747,-2.49948955,-393.639221,6.81912994,-2.41085076,-393.763458,6.73197889,-2.60708427,-394.275452,6.61647415,-2.81979561,-394.672119,6.16895771,-2.57536721,-394.695282,5.5868578,-2.46075344,-394.627411,5.15780592,-2.5934062,-394.249634,5.11922216,-2.28361487,-394.170746,5.05611992,-1.81521869,-394.099915,5.22903204,-1.79519248,-394.085815,5.56803751,-2.23737073,-394.206177,5.62600327,-2.42668772,-393.837128
542,7.36628008,-2.50289321,-395.120941,6.82779837,-2.41573977,-395.249939,6.74066734,-2.60793257,-395.76474,6.62304688,-2.81983614,-396.160126,6.1698246,-2.57751751,-396.177826,5.58691025,-2.46729445,-396.107697,5.16008615,-2.6006217,-395.728424,5.12736082,-2.28986406,-395.646881,5.0661912,-1.81969893,-395.57312,5.23671675,-1.79995799,-395.562073,5.57555819,-2.24185014,-395.681671,5.63199377,-2.43257737,-395.316742
543,7.37480593,-2.50631166,-396.605408,6.83644056,-2.42065382,-396.739197,6.74930763,-2.60873747,-397.256744,6.62956858,-2.81980467,-397.650848,6.17071915,-2.57970405,-397.663025,5.5870266,-2.47384906,-397.590698,5.16241407,-2.6078217,-397.209961,5.13551426,-2.29612803,-397.125732,5.07626486,-1.82418299,-397.049072,5.24436522,-1.80475879,-397.041046,5.58308077,-2.24631286,-397.159851,5.63799953,-2.43846226,-396.799072
544,7.38326502,-2.50974512,-398.092651,6.84505653,-2.42559266,-398.231232,6.75789928,-2.60949969,-398.751465,6.63603735,-2.81970072,-399.144287,6.1716423,-2.58192706,-399.150909,5.58720779,-2.48041677,-399.076416,5.16479015,-2.61500645,-398.694214,5.14368343,-2.3024075,-398.60733,5.0863409,-1.82867157,-398.52774,5.25197697,-1.80959427,-398.522766,5.59060478,-2.25075769,-398.640717,5.64402008,-2.44434214,-398.284149
545,7.39165688,-2.51319337,-399.582642,6.85364485,-2.43055582,-399.726044,6.76644182,-2.61022019,-400.248901,6.64245272,-2.81952381,-400.640442,6.1725955,-2.58418679,-400.641479,5.58745432,-2.48699784,-400.564819,5.16721535,-2.62217546,-400.181183,5.15186691,-2.3087008,-400.091675,5.0964179,-1.83316362,-400.009155,5.259552,-1.81446528,-400.007202,5.5981307,-2.25518656,-400.124298,5.65005684,-2.45021725,-399.771942
546,7.39998102,-2.5166564,-401.075409,6.86220598,-2.43554306,-401.223633,6.77493382,-2.61089921,-401.749054,6.64881182,-2.81927347,-402.139343,6.17358112,-2.58648372,-402.134735,5.5877676,-2.49359202,-402.055939,5.16969061,-2.62932825,-401.670898,5.16006517,-2.31500793,-401.578766,5.10649538,-1.83765984,-401.493317,5.26708984,-1.81937158,-401.494354,5.60565901,-2.25959921,-401.610565,5.65610981,-2.45608759,-401.262482
547,7.40823698,-2.52013445,-402.570923,6.87073946,-2.44055414,-402.723999,6.78337479,-2.61153746,-403.251923,6.6551137,-2.81894946,-403.640961,6.17460012,-2.58881831,-403.630676,5.58814907,-2.50019836,-403.549805,5.17221642,-2.63646293,-403.16333,5.16827726,-2.32132936,-403.068573,5.11657286,-1.84216154,-402.980194,5.27459002,-1.82431352,-402.984253,5.61318922,-2.26399589,-403.099548,5.66217947,-2.46195316,-402.755737
548,7.41642332,-2.523628,-404.069214,6.87924528,-2.4455893,-404.227173,6.79176378,-2.61213517,-404.757507,6.66135597,-2.81855083,-405.145294,6.17565393,-2.59119058,-405.129303,5.58859825,-2.50681806,-405.046356,5.1747942,-2.64358163,-404.658478,5.17650461,-2.32766366,-404.561127,5.12664986,-1.84666753,-404.469818,5.28205252,-1.82929015,-404.476868,5.62072134,-2.26837683,-404.591217,5.66826582,-2.46781397,-404.25174
549,7.42454052,-2.52713633,-405.570251,6.88772249,-2.45064783,-405.733124,6.80009985,-2.61269331,-406.265808,6.66753817,-2.81807804,-406.652344,6.17674446,-2.59360075,-406.630615,5.58911705,-2.51344991,-406.545654,5.17742443,-2.65068126,-406.156372,5.18474627,-2.33401275,-406.056396,5.13672543,-1.85118032,-405.962189,5.28947735,-1.83430159,-405.972198,5.62825537,-2.27274156,-406.085602,5.67436886,-2.47366977,-405.750458
550,7.43258762,-2.53065991,-407.074066,6.89617109,-2.45572948,-407.241852,6.80838299,-2.61321282,-407.776794,6.67365789,-2.81753016,-408.162109,6.17787313,-2.59604955,-408.134613,5.58970547,-2.52009439,-408.047638,5.18010759,-2.657763,-407.656982,5.19300222,-2.34037375,-407.554413,5.14679909,-1.85569751,-407.457306,5.29686403,-1.83934844,-407.470276,5.6357913,-2.27709198,-407.582672,5.68049002,-2.4795208,-407.251923
551,7.44056511,-2.53419828,-408.580658,6.90459061,-2.46083426,-408.753357,6.81661081,-2.61369395,-409.290497,6.67971373,-2.81690741,-409.674591,6.17904139,-2.59853649,-409.641296,5.59036493,-2.52675104,-409.552338,5.18284512,-2.6648252,-409.160309,5.20127201,-2.34674668,-409.055176,5.15686989,-1.86022031,-408.955139,5.30421257,-1.84443069,-408.971069,5.6433301,-2.2814281,-409.082458,5.6866293,-2.4853673,-408.756104
552,7.44847202,-2.53775144,-410.090027,6.91298103,-2.46596169,-410.267639,6.82478333,-2.61413789,-410.806915,6.68570328,-2.81620932,-411.189758,6.18025064,-2.60106206,-411.150665,5.5910964,-2.53341961,-411.059784,5.18563747,-2.67186761,-410.666382,5.20955563,-2.35313201,-410.558655,5.16693735,-1.86474955,-410.455719,5.31152248,-1.8495481,-410.474579,5.6508708,-2.28574991,-410.58493,5.69278669,-2.49120903,-410.263031
553,7.45630741,-2.54131961,-411.602142,6.9213419,-2.4711113,-411.784698,6.83290005,-2.61454535,-412.326019,6.69162655,-2.81543612,-412.707642,6.18150187,-2.60362649,-412.66272,5.59190035,-2.54009938,-412.569946,5.18848562,-2.67888975,-412.175171,5.21785307,-2.35952902,-412.06488,5.17700052,-1.86928546,-411.959045,5.31879425,-1.8547008,-411.980804,5.65841389,-2.29005766,-412.090118,5.69896269,-2.49704623,-411.772675
554,7.46407175,-2.54490256,-413.117035,6.92967272,-2.47628307,-413.304535,6.84095907,-2.6149168,-413.847839,6.69748116,-2.81458783,-414.228241,6.18279696,-2.60622954,-414.17746,5.59277773,-2.5467906,-414.082825,5.19139004,-2.68589139,-413.686707,5.22616434,-2.36593723,-413.573822,5.18705893,-1.87382793,-413.465118,5.32602739,-1.85988808,-413.489746,5.66595888,-2.29435205,-413.597992,5.70515823,-2.5028789,-413.285034
555,7.47176456,-2.54850006,-414.634705,6.93797302,-2.48147631,-414.827148,6.84896088,-2.61525345,-415.372345,6.70326519,-2.81366396,-415.751526,6.18413591,-2.60887146,-415.694916,5.59372997,-2.55349278,-415.598419,5.19435215,-2.69287014,-415.200958,5.23448896,-2.37235594,-415.08551,5.19711113,-1.87837756,-414.973907,5.33322144,-1.86511147,-415.001434,5.67350674,-2.29863453,-415.108582,5.71137381,-2.50870705,-414.80014
556,7.47938538,-2.5521121,-416.155121,6.94624281,-2.48669076,-416.35257,6.85690355,-2.615556,-416.899567,6.70897722,-2.81266475,-417.277527,6.18552113,-2.61155248,-417.215057,5.59475756,-2.56020617,-417.11673,5.19737244,-2.69982767,-416.717926,5.24282694,-2.37878466,-416.599915,5.20715714,-1.88293386,-416.485443,5.34037733,-1.87036979,-416.515839,5.6810565,-2.30290437,-416.621887,5.71760941,-2.5145309,-416.317963
557,7.48693275,-2.55573893,-417.678345,6.9544816,-2.49192643,-417.880768,6.8647871,-2.61582494,-418.429474,6.71461582,-2.81159043,-418.806213,6.1869545,-2.61427236,-418.737885,5.59586143,-2.56693006,-418.637756,5.20045185,-2.70676208,-418.23764,5.25117922,-2.3852241,-418.117065,5.21719646,-1.88749874,-417.999725,5.34749365,-1.8756628,-418.032959,5.68860817,-2.30716181,-418.137878,5.72386503,-2.52034998,-417.838531
558,7.4944067,-2.55938029,-419.204315,6.96268892,-2.49718237,-419.411743,6.87261105,-2.61606169,-419.962067,6.72017908,-2.81044078,-420.337616,6.18843603,-2.61703086,-420.263428,5.59704256,-2.57366395,-420.16153,5.20359135,-2.71367264,-419.760071,5.25954437,-2.39167309,-419.636932,5.22722769,-1.89207149,-419.516754,5.35457134,-1.88099098,-419.552795,5.69616175,-2.3114078,-419.656586,5.73014164,-2.52616501,-419.361816
559,7.50180817,-2.56303573,-420.733063,6.9708643,-2.50245857,-420.945496,6.88037348,-2.61626697,-421.497375,6.72566557,-2.80921602,-421.871704,6.18996716,-2.61982822,-421.791656,5.59830093,-2.58040786,-421.688019,5.20679188,-2.72055936,-421.285248,5.26792288,-2.3981297,-421.159546,5.23725033,-1.89665198,-421.036499,5.36160994,-1.8863548,-421.075348,5.70371771,-2.31564355,-421.178009,5.7364397,-2.53197575,-420.887848
560,7.50913525,-2.5667057,-422.264587,6.97900772,-2.50775456,-422.482025,6.88807535,-2.61644173,-423.03537,6.73107386,-2.8079164,-423.408478,6.19154882,-2.62266421,-423.322601,5.59963846,-2.58716106,-423.217224,5.2100544,-2.72742128,-422.813141,5.27631474,-2.40459514,-422.684875,5.24726391,-1.90124154,-422.55899,5.36860943,-1.89175355,-422.600616,5.71127558,-2.31986856,-422.702148,5.7427597,-2.53778219,-422.416595
561,7.51638794,-2.57038975,-423.798889,6.98711872,-2.51306987,-424.021332,6.89571476,-2.61658669,-424.57608,6.73640251,-2.8065424,-424.947937,6.19318199,-2.62553883,-424.856232,5.60105562,-2.59392357,-424.749176,5.21337986,-2.7342577,-424.343781,5.28471994,-2.4110682,-424.212921,5.257267,-1.90583992,-424.084229,5.37556982,-1.89718747,-424.128601,5.71883535,-2.32408404,-424.228973,5.74910212,-2.54358435,-423.94809
562,7.52356577,-2.57408762,-425.335968,6.99519682,-2.51840425,-425.563416,6.9032917,-2.61670303,-426.119476,6.74165058,-2.80509424,-426.490112,6.19486809,-2.62845182,-426.392578,5.60255289,-2.60069466,-426.283844,5.21676874,-2.74106789,-425.877136,5.2931385,-2.41754889,-425.743713,5.26725912,-1.91044819,-425.612213,5.38249111,-1.90265632,-425.659302,5.72639704,-2.32828951,-425.758514,5.75546694,-2.54938245,-425.4823
563,7.53066826,-2.57779956,-426.875824,7.00324154,-2.52375698,-427.108307,6.9108057,-2.61679173,-427.665558,6.74681568,-2.80357242,-428.034973,6.19660711,-2.63140273,-427.93161,5.60413122,-2.60747433,-427.821259,5.22022247,-2.74785185,-427.413208,5.30156994,-2.42403483,-427.277222,5.2772398,-1.91506565,-427.142944,5.38937378,-1.90816081,-427.192719,5.73396063,-2.33248663,-427.290771,5.76185513,-2.55517673,-427.019257
