step,b0_x,b0_y,b0_z,b1_x,b1_y,b1_z,b2_x,b2_y,b2_z,b3_x,b3_y,b3_z,b4_x,b4_y,b4_z,b5_x,b5_y,b5_z,b6_x,b6_y,b6_z,b7_x,b7_y,b7_z,b8_x,b8_y,b8_z,b9_x,b9_y,b9_z,b10_x,b10_y,b10_z,b11_x,b11_y,b11_z
495,6.89831924,-2.35707998,-328.450531,6.39603567,-2.21350646,-328.381927,6.29704809,-2.516289,-328.724915,6.28177071,-2.75085044,-329.190125,6.12780333,-2.50401616,-329.386292,5.63786221,-2.17692351,-329.451569,5.09426212,-2.25276637,-329.1698,4.7667861,-2.01557136,-329.237244,4.60503912,-1.61080694,-329.284058,4.84286213,-1.61063421,-329.139557,5.22081709,-2.01090813,-329.240692,5.36207438,-2.15159988,-328.726562
496,6.90948486,-2.3599422,-329.806122,6.40567112,-2.21725225,-329.741058,6.30693054,-2.51937318,-330.088074,6.2893796,-2.75353622,-330.551758,6.12933159,-2.50529122,-330.745911,5.63597965,-2.18266392,-330.807953,5.09494829,-2.26021838,-330.523285,4.77380991,-2.02096725,-330.586945,4.61443758,-1.61523473,-330.631805,4.85177517,-1.61404157,-330.489594,5.22846031,-2.01623034,-330.59259,5.36764097,-2.15761948,-330.080566
497,6.92060423,-2.3628118,-331.164429,6.4152894,-2.22101927,-331.102936,6.31680679,-2.52240825,-331.453979,6.29698372,-2.75617576,-331.916138,6.13080692,-2.50656462,-332.108215,5.63411427,-2.18842816,-332.167023,5.09565878,-2.26767325,-331.879486,4.7808733,-2.02638245,-331.939392,4.62385988,-1.61966407,-331.982269,4.86067295,-1.61746871,-331.842407,5.23609638,-2.02153826,-331.947174,5.37321281,-2.16364002,-331.437286
498,6.93167734,-2.3656888,-332.525452,6.42489052,-2.22480798,-332.46759,6.32667494,-2.52539444,-332.822632,6.3045826,-2.75876904,-333.283264,6.13223124,-2.50783682,-333.473206,5.63226748,-2.19421577,-333.528778,5.09639454,-2.2751317,-333.238434,4.78797579,-2.03181696,-333.294617,4.63330603,-1.62409425,-333.335449,4.869555,-1.62091613,-333.197968,5.24372625,-2.02683163,-333.304443,5.37878942,-2.16966152,-332.796753
499,6.94270325,-2.36857367,-333.889221,6.43447399,-2.22861886,-333.834991,6.33653402,-2.528332,-334.194061,6.31217527,-2.76131582,-334.653137,6.13360596,-2.50910854,-334.840881,5.63044119,-2.2000258,-334.893188,5.09715557,-2.28259277,-334.600098,4.79511595,-2.03727102,-334.652588,4.64277506,-1.62852573,-334.691345,4.87842035,-1.62438464,-334.556274,5.25134897,-2.0321095,-334.664398,5.38437176,-2.17568374,-334.158936
500,6.95368195,-2.37146664,-335.255707,6.4440403,-2.23245215,-335.20517,6.34638405,-2.53122067,-335.568237,6.31976175,-2.76381588,-336.025757,6.13493347,-2.51038098,-336.211243,5.62863731,-2.20585799,-336.260284,5.09794188,-2.29005527,-335.964478,4.80229235,-2.04274464,-336.013306,4.65226746,-1.63295877,-336.049957,4.88726902,-1.62787473,-335.917328,5.25896502,-2.03737211,-336.027039,5.38995981,-2.18170619,-335.523865
501,6.96461296,-2.37436771,-336.624939,6.45358896,-2.23630786,-336.578094,6.35622406,-2.53406,-336.94519,6.32734156,-2.76626897,-337.401154,6.13621473,-2.51165533,-337.584259,5.62685633,-2.21171236,-337.630066,5.09875488,-2.29751992,-337.331604,4.80950403,-2.04823732,-337.37677,4.66178179,-1.63739228,-337.411285,4.89610052,-1.63138711,-337.281128,5.26657486,-2.04261923,-337.392365,5.39555359,-2.18772888,-336.891541
502,6.97549582,-2.37727737,-337.996887,6.46311998,-2.24018645,-337.953766,6.3660531,-2.53685021,-338.32489,6.33491421,-2.76867437,-338.779297,6.1374507,-2.51293278,-338.959961,5.62510014,-2.21758819,-339.002533,5.09959459,-2.304986,-338.701447,4.81675053,-2.05375004,-338.742981,4.67131853,-1.64182675,-338.77533,4.9049139,-1.63492191,-338.647705,5.27417803,-2.04784966,-338.760345,5.40115356,-2.19375181,-338.261932
503,6.98633003,-2.38019562,-339.371552,6.47263336,-2.24408817,-339.332214,6.37587023,-2.53959084,-339.707336,6.34247923,-2.77103186,-340.160187,6.13864374,-2.51421404,-340.338348,5.62336874,-2.22348571,-340.377686,5.10046148,-2.31245327,-340.074005,4.82403135,-2.05928278,-340.111969,4.68087721,-1.64626217,-340.14209,4.91370869,-1.63847995,-340.017029,5.281775,-2.05306315,-340.131012,5.40675974,-2.19977427,-339.63504
504,6.99711561,-2.38312268,-340.748962,6.48212814,-2.24801278,-340.713409,6.38567543,-2.5422821,-341.09256,6.35003614,-2.77334118,-341.543823,6.13979483,-2.51550055,-341.719421,5.62166405,-2.22940421,-341.755524,5.10135603,-2.31992173,-341.44928,4.83134508,-2.06483483,-341.483704,4.69045734,-1.65069795,-341.511566,4.92248487,-1.64206183,-341.389099,5.28936577,-2.05826044,-341.504364,5.41237164,-2.20579576,-341.010895
505,7.0078516,-2.38605905,-342.129089,6.4916048,-2.25196123,-342.097382,6.39546728,-2.54492378,-342.48053,6.357584,-2.77560186,-342.930206,6.14090586,-2.51679301,-343.103149,5.61998701,-2.23534322,-343.136047,5.10227871,-2.32739115,-342.827301,4.83869123,-2.07040596,-342.858185,4.70005846,-1.65513361,-342.883789,4.93124104,-1.64566827,-342.763916,5.29695129,-2.06344056,-342.880402,5.41799021,-2.21181703,-342.389465
506,7.01853752,-2.38900447,-343.511963,6.50106335,-2.25593305,-343.4841,6.40524578,-2.54751563,-343.871246,6.36512327,-2.77781367,-344.319366,6.14197826,-2.51809263,-344.489563,5.61833858,-2.24130273,-344.519257,5.10322952,-2.33486056,-344.208038,4.84606838,-2.0759964,-344.235413,4.70968008,-1.65956926,-344.258728,4.93997717,-1.64929962,-344.141479,5.30453157,-2.06860399,-344.259125,5.42361546,-2.21783757,-343.770782
507,7.02917337,-2.39195967,-344.897583,6.51050329,-2.25992894,-344.873596,6.4150095,-2.55005765,-345.264709,6.37265205,-2.77997589,-345.711273,6.14301348,-2.51940036,-345.878632,5.6167202,-2.24728203,-345.905151,5.10420942,-2.34232998,-345.591492,4.85347605,-2.08160567,-345.615417,4.71932125,-1.66400456,-345.636383,4.94869232,-1.65295672,-345.52179,5.31210709,-2.07375073,-345.640533,5.42924738,-2.22385693,-345.154846
508,7.03975868,-2.3949244,-346.285919,6.51992464,-2.26394868,-346.265839,6.42475796,-2.55255008,-346.660919,6.38017035,-2.78208804,-347.105927,6.14401388,-2.52071738,-347.270386,5.61513329,-2.25328135,-347.293732,5.10521841,-2.3497982,-346.977661,4.86091328,-2.08723497,-346.998169,4.72898293,-1.66844106,-347.016754,4.95738602,-1.65663946,-346.904877,5.31967688,-2.07887864,-347.024628,5.43488598,-2.22987509,-346.541626
509,7.05029297,-2.39789915,-347.677002,6.52932739,-2.26799297,-347.660858,6.43448925,-2.55499291,-348.059906,6.38767719,-2.78414989,-348.503326,6.14498138,-2.52204418,-348.664795,5.61357832,-2.25929976,-348.684998,5.10625696,-2.35726523,-348.366577,4.86837912,-2.09288335,-348.383667,4.73866415,-1.67287719,-348.399872,4.96605778,-1.66034877,-348.29071,5.3272419,-2.0839889,-348.411407,5.44053173,-2.23589206,-347.931122
510,7.06077576,-2.40088391,-349.070801,6.53871107,-2.27206159,-349.058655,6.44420385,-2.55738568,-349.461639,6.3951726,-2.78616095,-349.903503,6.14591694,-2.52338219,-350.06189,5.61205721,-2.26533723,-350.078949,5.10732555,-2.36473131,-349.758209,4.87587357,-2.09855151,-349.771912,4.74836445,-1.67731392,-349.785706,4.9747076,-1.66408491,-349.679291,5.33480167,-2.08908105,-349.800842,5.44618464,-2.24190688,-349.323364
511,7.07120657,-2.4038794,-350.467346,6.5480752,-2.27615452,-350.459198,6.45390034,-2.55972838,-350.866119,6.40265512,-2.78812027,-351.306427,6.14682293,-2.52473259,-351.461639,5.61057091,-2.27139354,-351.475586,5.10842419,-2.37219477,-351.152557,4.8833952,-2.10423899,-351.162903,4.75808287,-1.68175089,-351.174255,4.98333406,-1.66784847,-351.070618,5.34235764,-2.09415531,-351.192993,5.45184469,-2.2479198,-350.718323
512,7.08158445,-2.40688539,-351.866638,6.55742025,-2.28027225,-351.862518,6.4635787,-2.56202102,-352.273346,6.4101243,-2.79002738,-352.712097,6.14769983,-2.52609611,-352.864075,5.60911942,-2.27746868,-352.874908,5.10955381,-2.37965679,-352.549652,4.89094448,-2.10994625,-352.556641,4.76782036,-1.68618798,-352.565552,4.99193764,-1.67163944,-352.464691,5.34990883,-2.0992105,-352.587799,5.4575119,-2.25393057,-352.116028
513,7.09190989,-2.4099021,-353.268646,6.56674576,-2.28441477,-353.268585,6.47323656,-2.56426358,-353.683319,6.41757965,-2.79188204,-354.120514,6.14855051,-2.52747369,-354.269165,5.60770512,-2.28356147,-354.276917,5.11071444,-2.38711572,-353.949463,4.89851999,-2.1156733,-353.953156,4.77757549,-1.69062543,-353.959564,5.00051641,-1.67545879,-353.861511,5.35745621,-2.10424733,-353.985291,5.46318674,-2.25993896,-353.516449
514,7.10218191,-2.41293001,-354.673401,6.57605171,-2.28858256,-354.677429,6.48287439,-2.56645608,-355.096039,6.42501974,-2.79368353,-355.531677,6.14937639,-2.52886629,-355.676941,5.60632849,-2.28967237,-355.68161,5.11190701,-2.39457202,-355.35199,4.9061203,-2.12141895,-355.352417,4.78734779,-1.69506228,-355.356293,5.00907087,-1.67930686,-355.261078,5.36500025,-2.1092658,-355.385498,5.46886969,-2.2659452,-354.919617
515,7.11240005,-2.41596889,-356.080902,6.58533764,-2.29277539,-356.08902,6.49249077,-2.56859851,-356.511536,6.4324441,-2.79543114,-356.945618,6.15017891,-2.53027511,-357.087372,5.60499001,-2.29580116,-357.088989,5.11313152,-2.40202546,-356.757233,4.91374588,-2.12718368,-356.754425,4.79713726,-1.69949913,-356.755768,5.01760006,-1.68318427,-356.663391,5.37254047,-2.1142652,-356.788361,5.47456121,-2.27194905,-356.3255
516,7.12256384,-2.41901946,-357.491119,6.59460354,-2.29699373,-357.503387,6.50208473,-2.57069087,-357.929749,6.43985128,-2.79712391,-358.362305,6.15095997,-2.53170085,-358.500488,5.60369158,-2.30194759,-358.499054,5.11438847,-2.40947485,-358.165192,4.92139578,-2.13296795,-358.15918,4.80694342,-1.70393658,-358.157959,5.02610397,-1.68709087,-358.068451,5.38007736,-2.11924553,-358.193909,5.48026037,-2.27794981,-357.734131
517,7.13267326,-2.42208147,-358.904083,6.60384941,-2.30123758,-358.920532,6.51165485,-2.57273316,-359.350739,6.44724083,-2.79876161,-359.781738,6.15172291,-2.53314471,-359.91626,5.60243416,-2.30811095,-359.911835,5.11567783,-2.41691947,-359.575897,4.92906904,-2.13877225,-359.566681,4.81676579,-1.70837533,-359.562866,5.03458214,-1.69102716,-359.476257,5.38761044,-2.12420607,-359.602142,5.48596811,-2.28394747,-359.145477
518,7.14272738,-2.4251554,-360.319794,6.61307478,-2.30550694,-360.340454,6.52120161,-2.57472539,-360.774475,6.45461226,-2.80034351,-361.203918,6.15246773,-2.53460741,-361.334686,5.60121775,-2.31429172,-361.327301,5.11700106,-2.42436075,-360.989319,4.93676615,-2.14459515,-360.976929,4.82660389,-1.71281338,-360.97052,5.0430336,-1.69499397,-360.88681,5.39514112,-2.12914729,-361.013062,5.49168444,-2.28994226,-360.55957
519,7.1527257,-2.42824125,-361.738251,6.62227964,-2.30980182,-361.763123,6.53072357,-2.57666779,-362.200928,6.46196461,-2.80186939,-362.628845,6.15319633,-2.5360899,-362.755798,5.60004473,-2.32048869,-362.745453,5.11835766,-2.43179607,-362.405457,4.94448566,-2.15043831,-362.389923,4.83645773,-1.71725297,-362.38089,5.05145788,-1.69899106,-362.30011,5.40266848,-2.13406873,-362.426666,5.49740934,-2.29593372,-361.976379
520,7.16266775,-2.43133974,-363.159454,6.63146353,-2.31412268,-363.188568,6.54021883,-2.57856035,-363.630127,6.46929598,-2.80333829,-364.056549,6.15391159,-2.53759289,-364.179565,5.5989151,-2.32670212,-364.16629,5.11974859,-2.43922639,-363.82431,4.95222712,-2.15629911,-363.805664,4.84632587,-1.72169185,-363.793976,5.05985451,-1.7030195,-363.716156,5.4101944,-2.13897181,-363.842957,5.50314331,-2.30192208,-363.395935
521,7.17255354,-2.43445063,-364.583405,6.64062643,-2.31846952,-364.616791,6.54968739,-2.58040309,-365.062073,6.47660589,-2.80474901,-365.487,6.15461445,-2.53911734,-365.606018,5.59782887,-2.33293223,-365.589844,5.12117434,-2.44665194,-365.24588,4.95999098,-2.16217923,-365.224182,4.8562088,-1.7261312,-365.209808,5.06822348,-1.70707893,-365.134949,5.41771746,-2.14385462,-365.261932,5.50888634,-2.30790687,-364.818207
522,7.18238211,-2.43757391,-366.010071,6.64976835,-2.32284236,-366.047791,6.55912781,-2.58219624,-366.496765,6.48389292,-2.80610156,-366.920197,6.15530729,-2.54066443,-367.035126,5.59678793,-2.3391788,-367.016083,5.12263536,-2.45407176,-366.670197,4.9677763,-2.16807842,-366.645447,4.86610603,-1.73057115,-366.628357,5.07656384,-1.71116984,-366.556458,5.42523861,-2.1487174,-366.683594,5.51463842,-2.3138876,-366.243225
523,7.19215345,-2.44071007,-367.439484,6.65888882,-2.32724118,-367.481537,6.56853914,-2.58393979,-367.934204,6.49115658,-2.80739546,-368.35614,6.15599203,-2.54223466,-368.466888,5.59579372,-2.3454411,-368.445007,5.12413168,-2.46148443,-368.097229,4.97558165,-2.17399621,-368.069458,4.87601662,-1.73501205,-368.049652,5.08487511,-1.71529281,-367.980713,5.43275785,-2.15356088,-368.107941,5.52040052,-2.31986499,-367.670959
524,7.2018671,-2.44385886,-368.871643,6.66798782,-2.33166599,-368.91806,6.57792139,-2.58563399,-369.37439,6.49839544,-2.80862904,-369.79483,6.15666914,-2.5438292,-369.901337,5.59484673,-2.35171962,-369.876617,5.12566423,-2.46889067,-369.526978,4.9834075,-2.17993212,-369.496216,4.88594007,-1.73945332,-369.473663,5.09315729,-1.71944809,-369.407715,5.44027615,-2.1583848,-369.535004,5.52617216,-2.3258388,-369.10141
525,7.2115221,-2.44702101,-370.306549,6.6770649,-2.33611679,-370.357361,6.5872736,-2.58727884,-370.817291,6.50560856,-2.80980182,-371.236267,6.15734148,-2.54544878,-371.33844,5.59394789,-2.35801387,-371.310944,5.12723351,-2.47628927,-370.959473,4.9912529,-2.18588638,-370.92569,4.89587641,-1.74389553,-370.900421,5.10140944,-1.72363615,-370.837463,5.44779301,-2.16318917,-370.964722,5.53195429,-2.33180833,-370.534607
526,7.22111845,-2.45019603,-371.744202,6.68611956,-2.34059358,-371.799438,6.59659433,-2.58887434,-372.262939,6.51279449,-2.81091356,-372.68045,6.15801096,-2.54709411,-372.778229,5.59309769,-2.36432385,-372.747955,5.12883949,-2.48368096,-372.394684,4.99911833,-2.19185901,-372.357941,4.90582466,-1.74833846,-372.329895,5.10963154,-1.72785687,-372.269958,5.45530891,-2.16797352,-372.397125,5.53774643,-2.33777404,-371.97052
527,7.23065519,-2.45338511,-373.184601,6.69515228,-2.34509683,-373.244293,6.60588217,-2.59042096,-373.711334,6.5199523,-2.81196332,-374.12738,6.15867949,-2.54876566,-374.220673,5.59229803,-2.37064886,-374.187683,5.13048363,-2.49106407,-373.832611,5.00700283,-2.19785142,-373.792938,4.91578484,-1.75278366,-373.762115,5.11782312,-1.7321099,-373.7052,5.46282291,-2.1727376,-373.832245,5.54354906,-2.34373522,-373.40918
528,7.24013233,-2.45658779,-374.627747,6.70416212,-2.34962606,-374.691925,6.6151371,-2.59191871,-375.162445,6.52708054,-2.81295037,-375.577057,6.15934849,-2.55046463,-375.665802,5.59154892,-2.37698913,-375.630096,5.13216591,-2.49843931,-375.273254,5.01490641,-2.20386147,-375.230652,4.92575645,-1.75722969,-375.197052,5.12598372,-1.73639631,-375.143188,5.47033644,-2.17748213,-375.27005,5.54936218,-2.34969187,-374.850555
529,7.24954891,-2.45980406,-376.073669,6.71314955,-2.35418153,-376.142303,6.62435675,-2.59336805,-376.616302,6.53417778,-2.81387424,-377.02948,6.16002083,-2.55219173,-377.113586,5.59085131,-2.38334465,-377.075226,5.13388681,-2.50580549,-376.716644,5.02282858,-2.20988965,-376.671112,4.93573856,-1.76167703,-376.634735,5.13411236,-1.7407161,-376.583893,5.47784901,-2.18220711,-376.710541,5.55518627,-2.35564399,-376.294678
530,7.25890493,-2.46303415,-377.522339,6.72211409,-2.35876322,-377.595459,6.63354158,-2.59476924,-378.072906,6.54124308,-2.81473398,-378.48465,6.16069698,-2.55394769,-378.564026,5.59020567,-2.38971519,-378.523041,5.1356473,-2.51316285,-378.16275,5.03076935,-2.2159369,-378.114349,4.94573116,-1.76612639,-378.075134,5.14220905,-1.74506891,-378.027344,5.48536062,-2.18691182,-378.153717,5.5610218,-2.36159134,-377.741547
531,7.2682004,-2.46627808,-378.973755,6.73105526,-2.36337113,-379.051392,6.6426897,-2.59612226,-379.532227,6.54827547,-2.81552935,-379.942535,6.16137934,-2.55573297,-380.017151,5.58961391,-2.39610028,-379.973541,5.13744736,-2.52051067,-379.611572,5.03872776,-2.22200084,-379.560303,4.95573282,-1.77057683,-379.51828,5.15027332,-1.74945593,-379.473541,5.49287271,-2.1915977,-379.599579,5.56686878,-2.36753464,-379.191132
532,7.27743387,-2.46953607,-380.427917,6.73997307,-2.36800504,-380.510101,6.65180111,-2.59742761,-380.994293,6.55527306,-2.81625915,-381.403168,6.16206932,-2.55754852,-381.472931,5.58907604,-2.40250015,-381.426758,5.13928795,-2.52784848,-381.06311,5.04670382,-2.22808266,-381.009003,4.96574402,-1.77502894,-380.964142,5.15830469,-1.75387692,-380.922485,5.50038481,-2.19626403,-381.048126,5.57272768,-2.37347341,-380.643433
533,7.28660536,-2.47280788,-381.884827,6.74886703,-2.37266493,-381.971588,6.66087437,-2.5986855,-382.459076,6.56223488,-2.81692266,-382.866547,6.16276884,-2.55939531,-382.931396,5.58859348,-2.4089148,-382.88269,5.14117002,-2.5351758,-382.517395,5.05469751,-2.23418355,-382.460449,4.97576427,-1.77948427,-382.41275,5.16630363,-1.75833118,-382.374146,5.50789642,-2.20091009,-382.499359,5.57859755,-2.37940693,-382.09848
534,7.29571486,-2.47609377,-383.344482,6.75773668,-2.37735033,-383.435852,6.669909,-2.59989643,-383.926575,6.56915998,-2.81751966,-384.332672,6.1634798,-2.56127357,-384.392548,5.58816719,-2.41534352,-384.341309,5.14309311,-2.54249191,-383.974396,5.0627079,-2.24030113,-383.914642,4.98579168,-1.78394139,-383.864075,5.17426872,-1.76282012,-383.828552,5.51540899,-2.20553756,-383.953278,5.58447981,-2.38533592,-383.556244
535,7.30476141,-2.4793942,-384.806885,6.76658249,-2.38206172,-384.902893,6.6789031,-2.60106039,-385.39682,6.57604551,-2.81804919,-385.801544,6.1642046,-2.56318378,-385.856354,5.58779716,-2.42178726,-385.802643,5.14505911,-2.54979801,-385.434113,5.07073545,-2.24643493,-385.371582,4.99582672,-1.78839922,-385.318146,5.18219995,-1.76734352,-385.285675,5.52292252,-2.2101469,-385.409912,5.59037447,-2.39126015,-385.016754
536,7.31374407,-2.48270941,-386.272034,6.77540398,-2.3867991,-386.372711,6.6878562,-2.6021781,-386.869781,6.58289051,-2.81851053,-387.273132,6.16494513,-2.56512666,-387.322815,5.58748484,-2.42824507,-387.266663,5.14706802,-2.55709267,-386.896545,5.0787797,-2.25258636,-386.831268,5.00586891,-1.79286027,-386.774933,5.19009733,-1.77190089,-386.745544,5.53043604,-2.21473622,-386.869232,5.59628201,-2.39717937,-386.47998
537,7.32266283,-2.48603892,-387.73996,6.78420019,-2.39156222,-387.845306,6.69676733,-2.60324979,-388.345459,6.5896945,-2.81890345,-388.747467,6.16570187,-2.56710291,-388.791962,5.58723164,-2.4347167,-388.733398,5.14912033,-2.56437421,-388.361725,5.08683968,-2.25875497,-388.293701,5.01591778,-1.79732454,-388.234467,5.1979599,-1.77649283,-388.20813,5.53795052,-2.21930695,-388.331238,5.60220242,-2.40309381,-387.945953
538,7.3315177,-2.48938298,-389.210632,6.79297161,-2.39635086,-389.320679,6.70563602,-2.60427594,-389.823883,6.5964551,-2.81922698,-390.224548,6.1664772,-2.56911302,-390.263794,5.58703804,-2.4412024,-390.20285,5.15121651,-2.57164335,-389.82962,5.09491587,-2.26494026,-389.758881,5.02597189,-1.80179179,-389.696747,5.20578766,-1.78111947,-389.673462,5.54546595,-2.22385883,-389.795929,5.60813618,-2.40900326,-389.414642
539,7.34030724,-2.4927423,-390.684082,6.80171776,-2.40116501,-390.798828,6.71446085,-2.6052568,-391.305023,6.60317087,-2.81948066,-391.704346,6.16727352,-2.57115722,-391.738281,5.58690453,-2.44770193,-391.675018,5.15335751,-2.57889962,-391.300232,5.10300779,-2.27114105,-391.226776,5.03603077,-1.80626142,-391.161743,5.21358013,-1.78578103,-391.14151,5.55298281,-2.22839308,-391.263336,5.61408377,-2.41490793,-390.886078
540,7.34903145,-2.49611616,-392.160278,6.81043863,-2.40600443,-392.279755,6.72324085,-2.60619307,-392.788879,6.60984087,-2.819664,-393.18689,6.1680913,-2.57323623,-393.215454,5.58683252,-2.45421505,-393.149872,5.15554428,-2.58614206,-392.77359,5.11111546,-2.27735853,-392.697418,5.04609442,-1.81073534,-392.629486,5.22133684,-1.79047728,-392.612305,5.56050062,-2.23290849,-392.733429,5.62004519,-2.42080784,-392.360229
541,7.35769033,-2.4995048,-393.639221,6.81913328,-2.41086888,-393.763458,6.73197556,-2.60708499,-394.275452,6.61646271,-2.81977582,-394.67215,6.16893291,-2.57535076,-394.695312,5.58682251,-2.46074224,-394.627441,5.15777731,-2.59337091,-394.249664,5.11923885,-2.28359175,-394.170807,5.05616236,-1.81521225,-394.099945,5.22905779,-1.79520833,-394.085815,5.56801939,-2.23740625,-394.206207,5.62602091,-2.4267025,-393.837097
542,7.36628342,-2.50290823,-395.120941,6.8278017,-2.41575837,-395.249939,6.74066353,-2.60793328,-395.76474,6.62303543,-2.81981635,-396.160126,6.1697998,-2.57750106,-396.177856,5.58687544,-2.46728301,-396.107727,5.16005754,-2.60058546,-395.728455,5.12737703,-2.28983927,-395.646942,5.06623316,-1.8196919,-395.573151,5.2367425,-1.79997492,-395.562073,5.57554054,-2.24188709,-395.681702,5.63201189,-2.43259263,-395.316711
